epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,1908.51,0.92703,0.59941,0.99538,0.8382,0.79084,0.83836,0.59589,0.89816,0.54836,0.96225,0.000988748,0.000988748,0.000988748
19,2013.81,0.91785,0.59315,0.99176,0.84864,0.7831,0.85217,0.60867,0.90063,0.56378,0.96467,0.000987391,0.000987391,0.000987391
20,2119.61,0.91887,0.59276,0.99017,0.84695,0.77524,0.84797,0.59517,0.90888,0.55563,0.96711,0.000985958,0.000985958,0.000985958
21,2225.53,0.9096,0.58649,0.98728,0.8104,0.77608,0.83108,0.59814,0.88519,0.56959,0.95885,0.000984449,0.000984449,0.000984449
22,2331.45,0.89853,0.57594,0.98279,0.80953,0.75997,0.82172,0.58971,0.90378,0.542,0.96553,0.000982864,0.000982864,0.000982864
23,2437.64,0.89231,0.57346,0.9823,0.81459,0.79264,0.85352,0.61911,0.89719,0.53172,0.96418,0.000981204,0.000981204,0.000981204
24,2543.65,0.88833,0.56654,0.97776,0.83236,0.79181,0.85197,0.61104,0.85727,0.52008,0.94516,0.000979468,0.000979468,0.000979468
25,2649.89,0.87824,0.55617,0.97492,0.86433,0.78884,0.86196,0.62311,0.86353,0.52099,0.95023,0.000977658,0.000977658,0.000977658
26,2757.8,0.87422,0.55262,0.97388,0.80779,0.80947,0.84901,0.62262,0.85579,0.51889,0.94359,0.000975773,0.000975773,0.000975773
27,2863.88,0.86662,0.55053,0.97233,0.88128,0.76074,0.85053,0.61478,0.85298,0.52804,0.94832,0.000973814,0.000973814,0.000973814
28,2970.78,0.86865,0.55167,0.9691,0.85425,0.80833,0.88106,0.64721,0.83868,0.49667,0.9385,0.00097178,0.00097178,0.00097178
29,3076.49,0.85493,0.53981,0.96723,0.8655,0.7865,0.85766,0.62468,0.84916,0.51495,0.9443,0.000969673,0.000969673,0.000969673
30,3181.75,0.85334,0.54177,0.96604,0.84898,0.79206,0.86452,0.63442,0.84977,0.50902,0.94427,0.000967493,0.000967493,0.000967493
31,3287.74,0.84722,0.53039,0.96481,0.87659,0.818,0.88857,0.65626,0.83084,0.49473,0.93948,0.000965239,0.000965239,0.000965239
32,3392.98,0.84249,0.52684,0.95912,0.86172,0.81067,0.88062,0.65206,0.81736,0.4829,0.93353,0.000962913,0.000962913,0.000962913
33,3499.38,0.83743,0.52859,0.95796,0.82671,0.82243,0.86041,0.6449,0.81915,0.48529,0.93295,0.000960515,0.000960515,0.000960515
34,3605.38,0.83471,0.52462,0.96132,0.83743,0.85187,0.88967,0.6579,0.8152,0.48553,0.93301,0.000958044,0.000958044,0.000958044
35,3711.41,0.82577,0.51926,0.95398,0.8697,0.82719,0.88369,0.64728,0.82215,0.4869,0.9313,0.000955502,0.000955502,0.000955502
36,3816.77,0.82701,0.51454,0.95299,0.83729,0.83926,0.88335,0.65744,0.8,0.47377,0.92336,0.000952889,0.000952889,0.000952889
37,3922.88,0.82494,0.51505,0.95361,0.87407,0.84668,0.89823,0.66223,0.8033,0.46929,0.92541,0.000950206,0.000950206,0.000950206
38,4028.48,0.81444,0.5105,0.95018,0.88148,0.819,0.88231,0.65925,0.79939,0.47835,0.92755,0.000947452,0.000947452,0.000947452
39,4135.37,0.81318,0.50517,0.95012,0.87501,0.82341,0.88707,0.66399,0.7904,0.46642,0.92137,0.000944628,0.000944628,0.000944628
40,4240.99,0.81179,0.50601,0.95081,0.88124,0.8403,0.88784,0.67177,0.79827,0.46655,0.92334,0.000941734,0.000941734,0.000941734
41,4346.8,0.80621,0.50243,0.94532,0.87953,0.82936,0.88991,0.67001,0.79706,0.46764,0.9206,0.000938772,0.000938772,0.000938772
