epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4411.63,1.39474,0.8774,1.04517,0.6635,0.38567,0.4329,0.27751,1.35872,0.81463,1.00318,0.007228,0.007228,0.007228
44,4513.45,1.39289,0.87376,1.04379,0.66768,0.38522,0.43332,0.27785,1.35831,0.81392,1.003,0.007162,0.007162,0.007162
45,4615.51,1.3928,0.8745,1.04376,0.66984,0.38562,0.43366,0.27799,1.35788,0.81339,1.00279,0.007096,0.007096,0.007096
46,4717.52,1.39051,0.87222,1.0446,0.671,0.38492,0.43389,0.27799,1.35771,0.81282,1.00264,0.00703,0.00703,0.00703
47,4819.51,1.3879,0.8703,1.04236,0.67077,0.38453,0.43422,0.27826,1.35725,0.81209,1.00244,0.006964,0.006964,0.006964
48,4921.62,1.38729,0.86843,1.04159,0.66861,0.38465,0.4343,0.27848,1.35686,0.81155,1.00219,0.006898,0.006898,0.006898
49,5023.96,1.38641,0.86923,1.04138,0.66565,0.38576,0.43473,0.27872,1.35627,0.81083,1.00197,0.006832,0.006832,0.006832
50,5125.96,1.38382,0.86592,1.03984,0.66859,0.38603,0.43526,0.27886,1.3558,0.81023,1.0017,0.006766,0.006766,0.006766
51,5227.95,1.38472,0.86602,1.04015,0.66725,0.38652,0.4352,0.27906,1.35544,0.80969,1.00143,0.0067,0.0067,0.0067
52,5329.83,1.38162,0.86488,1.03958,0.67015,0.38634,0.43581,0.27933,1.35506,0.80911,1.00127,0.006634,0.006634,0.006634
53,5432.1,1.38194,0.86451,1.04041,0.67035,0.38629,0.43595,0.2794,1.35446,0.80855,1.00098,0.006568,0.006568,0.006568
54,5533.98,1.37459,0.85648,1.03682,0.66775,0.38728,0.43634,0.2796,1.35411,0.80791,1.00071,0.006502,0.006502,0.006502
55,5636.03,1.37959,0.8604,1.03932,0.66769,0.38701,0.43677,0.27977,1.35356,0.80723,1.00053,0.006436,0.006436,0.006436
56,5738.11,1.37455,0.85458,1.03589,0.66726,0.3874,0.43694,0.27988,1.35292,0.80668,1.00021,0.00637,0.00637,0.00637
57,5840.16,1.37053,0.85324,1.03662,0.6741,0.38498,0.43715,0.28013,1.35238,0.80596,0.99989,0.006304,0.006304,0.006304
58,5942.35,1.37219,0.85555,1.03629,0.67217,0.38527,0.43735,0.28033,1.35187,0.80543,0.99964,0.006238,0.006238,0.006238
59,6044.27,1.37238,0.85455,1.03555,0.67172,0.38547,0.43755,0.28046,1.35132,0.80475,0.9994,0.006172,0.006172,0.006172
60,6146.33,1.36832,0.85108,1.03432,0.66808,0.38626,0.438,0.28063,1.3508,0.80392,0.99913,0.006106,0.006106,0.006106
61,6248.49,1.36829,0.84858,1.03386,0.67367,0.38569,0.43821,0.28076,1.35053,0.80341,0.99895,0.00604,0.00604,0.00604
62,6350.28,1.36436,0.84862,1.03351,0.67037,0.38655,0.43817,0.28092,1.35014,0.80269,0.99878,0.005974,0.005974,0.005974
63,6452.26,1.36552,0.84821,1.03287,0.67694,0.38559,0.43853,0.28119,1.34987,0.80207,0.99858,0.005908,0.005908,0.005908
64,6554.57,1.36333,0.84696,1.03299,0.67528,0.38612,0.43864,0.28127,1.34954,0.8016,0.99845,0.005842,0.005842,0.005842
65,6656.45,1.36208,0.84305,1.03234,0.67663,0.38586,0.43906,0.28155,1.349,0.80101,0.99826,0.005776,0.005776,0.005776
66,6758.41,1.36294,0.84353,1.03148,0.67692,0.38575,0.43946,0.28163,1.34851,0.80041,0.998,0.00571,0.00571,0.00571
67,6860.47,1.35996,0.84199,1.03129,0.67136,0.38816,0.43962,0.28169,1.3483,0.79986,0.99783,0.005644,0.005644,0.005644
68,6962.39,1.3595,0.84037,1.03074,0.6696,0.38877,0.44007,0.28205,1.348,0.7994,0.99764,0.005578,0.005578,0.005578
69,7064.5,1.35934,0.84006,1.03092,0.67109,0.38937,0.44014,0.28219,1.34765,0.79867,0.9973,0.005512,0.005512,0.005512
70,7167.14,1.35391,0.83794,1.02974,0.66971,0.39001,0.44063,0.28238,1.3474,0.79818,0.99708,0.005446,0.005446,0.005446
71,7269.15,1.35601,0.83847,1.02874,0.67023,0.38949,0.44073,0.28254,1.34696,0.79767,0.99689,0.00538,0.00538,0.00538
72,7371.24,1.35258,0.83541,1.02984,0.67101,0.39024,0.44134,0.28279,1.34647,0.79727,0.99652,0.005314,0.005314,0.005314
73,7473.51,1.35766,0.83634,1.02908,0.66862,0.3912,0.44178,0.2829,1.34641,0.79682,0.99638,0.005248,0.005248,0.005248
74,7575.56,1.34948,0.83279,1.02702,0.66821,0.39054,0.44196,0.28318,1.34604,0.79634,0.99612,0.005182,0.005182,0.005182
75,7677.46,1.35196,0.83247,1.02703,0.66908,0.39055,0.44222,0.28324,1.34593,0.79615,0.99602,0.005116,0.005116,0.005116
76,7779.5,1.35136,0.83261,1.0284,0.66813,0.39172,0.44255,0.28351,1.34549,0.79565,0.99575,0.00505,0.00505,0.00505
77,7881.42,1.34596,0.82825,1.02589,0.66821,0.39355,0.44293,0.28371,1.34528,0.79537,0.99552,0.004984,0.004984,0.004984
78,7983.37,1.34602,0.82571,1.02508,0.66772,0.39378,0.44332,0.28401,1.3448,0.79498,0.99527,0.004918,0.004918,0.004918
79,8085.19,1.3429,0.82564,1.02581,0.66958,0.39318,0.44368,0.28424,1.34461,0.79444,0.99505,0.004852,0.004852,0.004852
80,8187.24,1.34476,0.82833,1.02565,0.66857,0.39341,0.44384,0.28435,1.34448,0.79417,0.99492,0.004786,0.004786,0.004786
81,8289.05,1.34282,0.82428,1.02527,0.67555,0.39208,0.44435,0.28469,1.34443,0.79372,0.99483,0.00472,0.00472,0.00472
82,8390.83,1.34029,0.82363,1.0234,0.67548,0.39222,0.44443,0.28474,1.34414,0.7933,0.99466,0.004654,0.004654,0.004654
83,8493.1,1.33954,0.82193,1.02352,0.67183,0.39377,0.44467,0.28497,1.34369,0.79286,0.99445,0.004588,0.004588,0.004588
84,8595.15,1.34209,0.82205,1.02381,0.67465,0.39351,0.44501,0.28506,1.34353,0.79268,0.99423,0.004522,0.004522,0.004522
85,8696.97,1.33813,0.81973,1.02323,0.67648,0.39296,0.44511,0.28522,1.3434,0.79217,0.99405,0.004456,0.004456,0.004456
86,8798.93,1.33718,0.819,1.02239,0.67227,0.39474,0.44566,0.28549,1.34309,0.79187,0.99386,0.00439,0.00439,0.00439
87,8900.77,1.33839,0.81951,1.02309,0.67186,0.39515,0.446,0.28567,1.34314,0.79155,0.99373,0.004324,0.004324,0.004324
88,9002.84,1.33098,0.81459,1.02094,0.67201,0.39528,0.44601,0.28574,1.34283,0.79143,0.99352,0.004258,0.004258,0.004258
89,9104.68,1.33123,0.81317,1.01997,0.67671,0.39374,0.44615,0.28573,1.34276,0.79118,0.99342,0.004192,0.004192,0.004192
90,9206.43,1.329,0.81382,1.02012,0.67648,0.39442,0.44663,0.28608,1.34248,0.79054,0.99323,0.004126,0.004126,0.004126
91,9308.14,1.32917,0.81374,1.01987,0.67495,0.39513,0.44673,0.2862,1.34225,0.79049,0.99307,0.00406,0.00406,0.00406
92,9410.19,1.32634,0.80849,1.01863,0.67954,0.39389,0.44692,0.28637,1.34198,0.7901,0.99287,0.003994,0.003994,0.003994
93,9512.43,1.32653,0.80881,1.01807,0.68409,0.39331,0.44712,0.28647,1.34188,0.78975,0.99272,0.003928,0.003928,0.003928
94,9614.42,1.32653,0.80624,1.01871,0.68203,0.39376,0.44717,0.28657,1.34161,0.78956,0.99248,0.003862,0.003862,0.003862
95,9716.37,1.32142,0.8041,1.01733,0.68274,0.39326,0.447,0.28684,1.34111,0.78919,0.99223,0.003796,0.003796,0.003796
96,9818.76,1.31866,0.80236,1.01613,0.68251,0.39376,0.44711,0.28703,1.34094,0.78888,0.99205,0.00373,0.00373,0.00373
97,9920.92,1.32087,0.80321,1.01591,0.68277,0.39419,0.44736,0.28709,1.34068,0.78837,0.99182,0.003664,0.003664,0.003664
98,10023.2,1.31594,0.79946,1.01646,0.67891,0.39561,0.44749,0.28723,1.34039,0.78826,0.99165,0.003598,0.003598,0.003598
99,10125.3,1.31691,0.79984,1.01469,0.67852,0.39592,0.44755,0.28719,1.34035,0.78804,0.99148,0.003532,0.003532,0.003532
100,10227.4,1.31415,0.79735,1.01439,0.68179,0.39538,0.44794,0.28744,1.33994,0.78774,0.99129,0.003466,0.003466,0.003466
101,10329.7,1.31365,0.79796,1.0145,0.68151,0.39579,0.44789,0.28747,1.33977,0.78759,0.99116,0.0034,0.0034,0.0034
102,10431.5,1.31291,0.79739,1.01413,0.68096,0.39618,0.44809,0.2875,1.33952,0.78737,0.99104,0.003334,0.003334,0.003334
103,10533.7,1.31136,0.79455,1.01344,0.68064,0.39587,0.44853,0.2876,1.33982,0.78715,0.99097,0.003268,0.003268,0.003268
104,10635.7,1.30558,0.79161,1.0123,0.68627,0.39489,0.44893,0.28771,1.33932,0.78688,0.9907,0.003202,0.003202,0.003202
105,10737.6,1.30883,0.79301,1.01154,0.68796,0.39499,0.449,0.28779,1.33903,0.78675,0.99052,0.003136,0.003136,0.003136
106,10839.8,1.30742,0.79048,1.01124,0.686,0.39546,0.44926,0.28795,1.33884,0.7866,0.99029,0.00307,0.00307,0.00307
