epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9880.67,1.23414,0.7133,0.99666,0.68389,0.41599,0.463,0.29591,1.30845,0.74258,0.99061,0.000828443,0.000828443,0.000828443
43,10116.1,1.23501,0.7119,0.99514,0.68323,0.4158,0.46282,0.29594,1.30804,0.74204,0.99064,0.000820525,0.000820525,0.000820525
44,10352.6,1.23458,0.71233,0.99622,0.68118,0.41631,0.46281,0.29599,1.30793,0.74187,0.99061,0.000812468,0.000812468,0.000812468
45,10588.1,1.23105,0.71139,0.99396,0.68212,0.41611,0.4629,0.2961,1.30738,0.74162,0.99036,0.000804277,0.000804277,0.000804277
46,10824.1,1.23117,0.71009,0.99383,0.6877,0.41445,0.46315,0.2962,1.30705,0.74125,0.99018,0.000795954,0.000795954,0.000795954
47,11059.9,1.22834,0.71033,0.99366,0.69057,0.41375,0.46314,0.29618,1.30696,0.74124,0.99006,0.000787503,0.000787503,0.000787503
48,11296,1.23064,0.70821,0.99421,0.68796,0.41503,0.46343,0.2963,1.30646,0.74099,0.98999,0.000778929,0.000778929,0.000778929
49,11531.3,1.22438,0.70679,0.9932,0.68757,0.41537,0.46364,0.29627,1.3063,0.74103,0.98996,0.000770234,0.000770234,0.000770234
50,11766.1,1.22834,0.70576,0.99262,0.68943,0.41426,0.46371,0.29628,1.30644,0.7408,0.98994,0.000761423,0.000761423,0.000761423
51,12001.7,1.22797,0.70616,0.99321,0.68695,0.41563,0.46392,0.29635,1.30633,0.74051,0.98988,0.0007525,0.0007525,0.0007525
52,12237.3,1.22662,0.7045,0.99222,0.69027,0.41523,0.46431,0.29667,1.30637,0.74033,0.98986,0.000743468,0.000743468,0.000743468
53,12472.8,1.22522,0.70445,0.99168,0.68891,0.41553,0.46432,0.29665,1.30623,0.74014,0.98973,0.000734332,0.000734332,0.000734332
54,12708.6,1.22322,0.70165,0.99113,0.6886,0.41587,0.46412,0.29658,1.30607,0.73996,0.98969,0.000725094,0.000725094,0.000725094
55,12943.5,1.22245,0.70087,0.99033,0.69233,0.4154,0.4643,0.29664,1.3062,0.73979,0.98958,0.000715761,0.000715761,0.000715761
56,13178.5,1.22255,0.70141,0.99053,0.69191,0.41597,0.46475,0.2968,1.30612,0.73955,0.98959,0.000706335,0.000706335,0.000706335
57,13413.5,1.22045,0.70093,0.99111,0.69501,0.41549,0.46482,0.2968,1.30596,0.73966,0.98947,0.00069682,0.00069682,0.00069682
58,13648.6,1.21891,0.69939,0.98968,0.6921,0.41548,0.46441,0.29677,1.30601,0.73955,0.98944,0.000687222,0.000687222,0.000687222
59,13883.7,1.21971,0.69947,0.99009,0.695,0.41515,0.46444,0.29682,1.30593,0.73953,0.98946,0.000677543,0.000677543,0.000677543
60,14118.5,1.21775,0.69641,0.98859,0.69796,0.41474,0.46444,0.29697,1.30591,0.73959,0.9894,0.000667789,0.000667789,0.000667789
61,14354.2,1.21603,0.69451,0.98904,0.69974,0.41478,0.4645,0.29706,1.30602,0.73948,0.98936,0.000657963,0.000657963,0.000657963
62,14589.3,1.21408,0.6942,0.98839,0.69922,0.41469,0.46453,0.29709,1.30614,0.73936,0.98923,0.000648071,0.000648071,0.000648071
63,14824.5,1.21379,0.69514,0.98835,0.70094,0.41386,0.46459,0.29704,1.30628,0.73952,0.98929,0.000638115,0.000638115,0.000638115
64,15060.3,1.21559,0.69382,0.98809,0.7018,0.41404,0.46489,0.29724,1.30646,0.73946,0.98931,0.000628101,0.000628101,0.000628101
65,15295.6,1.21356,0.69393,0.98709,0.70061,0.41409,0.465,0.29724,1.30646,0.73955,0.98927,0.000618034,0.000618034,0.000618034
66,15530.8,1.21057,0.6921,0.98743,0.70391,0.4127,0.46521,0.29722,1.30655,0.73951,0.9893,0.000607916,0.000607916,0.000607916
67,15766,1.21033,0.69132,0.98559,0.70157,0.41263,0.46499,0.29729,1.30663,0.73972,0.98917,0.000597754,0.000597754,0.000597754
68,16000.6,1.20805,0.69062,0.985,0.69988,0.41338,0.46484,0.29725,1.30691,0.73972,0.98907,0.000587551,0.000587551,0.000587551
69,16235.9,1.20762,0.6873,0.98519,0.6984,0.41357,0.46461,0.29713,1.30705,0.7398,0.98909,0.000577311,0.000577311,0.000577311
70,16470.6,1.20619,0.68861,0.98484,0.69511,0.41492,0.46491,0.29717,1.30707,0.73987,0.98906,0.00056704,0.00056704,0.00056704
71,16705.2,1.20633,0.6873,0.98443,0.69965,0.41363,0.46478,0.29711,1.30717,0.73994,0.98896,0.000556742,0.000556742,0.000556742
72,16940.2,1.20579,0.68691,0.98376,0.70032,0.41353,0.4647,0.2971,1.30758,0.74049,0.98903,0.000546421,0.000546421,0.000546421
