epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4123.96,1.29818,0.77726,1.01936,0.68608,0.39765,0.44961,0.28871,1.31803,0.76399,0.9976,0.000828443,0.000828443,0.000828443
43,4222.03,1.29442,0.77539,1.01929,0.68631,0.39795,0.44995,0.28899,1.31773,0.76348,0.99753,0.000820525,0.000820525,0.000820525
44,4320.09,1.29142,0.7706,1.01777,0.6893,0.39756,0.45024,0.28925,1.31742,0.76279,0.99732,0.000812468,0.000812468,0.000812468
45,4418.31,1.29067,0.77172,1.01694,0.69185,0.39656,0.45032,0.28923,1.31699,0.76242,0.99689,0.000804277,0.000804277,0.000804277
46,4516.04,1.28671,0.76875,1.01792,0.69032,0.39638,0.45031,0.28955,1.31615,0.76166,0.99661,0.000795954,0.000795954,0.000795954
47,4614.24,1.28546,0.76657,1.01616,0.69136,0.39662,0.45064,0.28971,1.31569,0.76096,0.99646,0.000787503,0.000787503,0.000787503
48,4712.5,1.28443,0.7642,1.01491,0.68952,0.39834,0.45113,0.28992,1.31512,0.76056,0.99622,0.000778929,0.000778929,0.000778929
49,4810.57,1.28499,0.76678,1.01487,0.69158,0.39771,0.45124,0.29019,1.31475,0.75992,0.99597,0.000770234,0.000770234,0.000770234
50,4908.56,1.28122,0.76168,1.01355,0.69457,0.39636,0.45131,0.29038,1.31429,0.75913,0.99566,0.000761423,0.000761423,0.000761423
51,5006.23,1.28171,0.76106,1.01379,0.69488,0.39658,0.45137,0.29044,1.31379,0.75849,0.9954,0.0007525,0.0007525,0.0007525
52,5104.21,1.27696,0.75862,1.0123,0.69204,0.39738,0.45177,0.29076,1.31326,0.75796,0.99513,0.000743468,0.000743468,0.000743468
53,5202.3,1.27802,0.75903,1.01274,0.69236,0.39767,0.45211,0.29091,1.31277,0.75745,0.99482,0.000734332,0.000734332,0.000734332
54,5300.49,1.27201,0.75195,1.00953,0.69571,0.3974,0.45238,0.29115,1.3125,0.75704,0.99455,0.000725094,0.000725094,0.000725094
55,5398.5,1.27293,0.75484,1.01094,0.69159,0.39846,0.4526,0.29122,1.31212,0.75642,0.99436,0.000715761,0.000715761,0.000715761
56,5497.14,1.27006,0.74971,1.00809,0.68709,0.40013,0.45299,0.2914,1.31197,0.75617,0.99416,0.000706335,0.000706335,0.000706335
