epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,117.8,1.26052,2.37936,1.16162,0.60949,0.43803,0.44047,0.27599,1.10433,1.07799,1.04912,0.00331551,0.00331551,0.00331551
2,224.234,1.13611,1.44398,1.09592,0.7081,0.51897,0.56926,0.35962,1.06932,0.92767,1.046,0.00662251,0.00662251,0.00662251
3,330.606,1.13361,1.2439,1.1018,0.58809,0.4792,0.52069,0.31506,1.13531,0.99976,1.09122,0.00990312,0.00990312,0.00990312
4,436.099,1.13224,1.06645,1.10946,0.53008,0.58204,0.56071,0.34334,1.05766,0.9212,1.06651,0.0098812,0.0098812,0.0098812
5,542.497,1.0858,0.92155,1.09734,0.65987,0.54783,0.64311,0.3994,1.06989,0.82163,1.08524,0.0098416,0.0098416,0.0098416
6,648.98,1.05524,0.85585,1.08262,0.67526,0.62673,0.68335,0.44691,1.01272,0.77799,1.04562,0.009802,0.009802,0.009802
7,755.572,1.03402,0.80903,1.07568,0.69817,0.62697,0.68264,0.43469,0.99288,0.80863,1.05156,0.0097624,0.0097624,0.0097624
8,861.813,1.01354,0.77735,1.06358,0.71709,0.65183,0.69849,0.45293,0.9881,0.71779,1.03738,0.0097228,0.0097228,0.0097228
9,969.082,0.98782,0.74535,1.05172,0.76303,0.69091,0.75949,0.50088,0.98022,0.70252,1.02779,0.0096832,0.0096832,0.0096832
10,1076.14,0.97578,0.72879,1.0458,0.67976,0.69874,0.74291,0.49085,0.96087,0.68224,1.02731,0.0096436,0.0096436,0.0096436
11,1183.42,0.95497,0.69739,1.03678,0.71249,0.75516,0.7736,0.52713,0.92884,0.65907,1.01318,0.009604,0.009604,0.009604
12,1290.66,0.94649,0.69241,1.03447,0.76672,0.71333,0.78331,0.53208,0.91302,0.62708,1.00098,0.0095644,0.0095644,0.0095644
13,1397.49,0.93705,0.67616,1.03056,0.77386,0.73821,0.79077,0.53003,0.9237,0.63946,1.00888,0.0095248,0.0095248,0.0095248
14,1504.86,0.91799,0.66033,1.0212,0.79341,0.74327,0.7967,0.54507,0.90104,0.60467,0.997,0.0094852,0.0094852,0.0094852
15,1611.56,0.9119,0.65271,1.01935,0.77939,0.77177,0.81499,0.55416,0.90851,0.61228,1.00249,0.0094456,0.0094456,0.0094456
16,1718.67,0.9039,0.64227,1.01556,0.81435,0.77123,0.81582,0.55939,0.87635,0.5867,0.98828,0.009406,0.009406,0.009406
17,1824.91,0.89357,0.63209,1.00797,0.82012,0.73567,0.81872,0.56728,0.86327,0.57696,0.97858,0.0093664,0.0093664,0.0093664
18,1932.56,0.88589,0.62191,1.00651,0.80947,0.75167,0.82045,0.57724,0.86714,0.56318,0.98024,0.0093268,0.0093268,0.0093268
19,2038.88,0.87352,0.61218,1.0021,0.81207,0.75835,0.82407,0.58135,0.85111,0.55612,0.96931,0.0092872,0.0092872,0.0092872
20,2145.65,0.87334,0.60752,0.99872,0.79072,0.78951,0.83599,0.59279,0.84036,0.54833,0.96723,0.0092476,0.0092476,0.0092476
21,2251.81,0.86555,0.60284,0.99599,0.81322,0.76003,0.81941,0.58008,0.84702,0.55494,0.96641,0.009208,0.009208,0.009208
22,2358.99,0.85796,0.59174,0.99274,0.83151,0.76911,0.83903,0.60071,0.83184,0.55995,0.96484,0.0091684,0.0091684,0.0091684
23,2466.79,0.85279,0.58968,0.99223,0.85698,0.73565,0.8348,0.6101,0.8141,0.52485,0.95241,0.0091288,0.0091288,0.0091288
24,2574.51,0.84304,0.57694,0.9856,0.87558,0.76568,0.8544,0.60671,0.82676,0.53352,0.96077,0.0090892,0.0090892,0.0090892
25,2681.16,0.83575,0.57434,0.98369,0.84356,0.79614,0.84724,0.60648,0.81442,0.5215,0.95447,0.0090496,0.0090496,0.0090496
26,2787.97,0.83507,0.57023,0.98534,0.83926,0.76731,0.8442,0.60917,0.82155,0.52951,0.96115,0.00901,0.00901,0.00901
27,2895.21,0.82933,0.56344,0.98185,0.8706,0.77322,0.85699,0.62378,0.79809,0.5157,0.9492,0.0089704,0.0089704,0.0089704
28,3001.97,0.82437,0.56323,0.97642,0.84416,0.78676,0.86535,0.62931,0.80191,0.51162,0.94858,0.0089308,0.0089308,0.0089308
29,3109.18,0.81743,0.55297,0.9768,0.78968,0.79069,0.84081,0.61585,0.79978,0.52219,0.94789,0.0088912,0.0088912,0.0088912
30,3216.02,0.81086,0.5492,0.97279,0.8655,0.81855,0.87852,0.63512,0.789,0.50439,0.93793,0.0088516,0.0088516,0.0088516
31,3322.67,0.80664,0.54331,0.97169,0.83394,0.83404,0.86797,0.63966,0.78637,0.49933,0.94134,0.008812,0.008812,0.008812
32,3429.88,0.80286,0.54036,0.96545,0.87653,0.81543,0.87359,0.64383,0.77592,0.49474,0.93376,0.0087724,0.0087724,0.0087724
33,3538.57,0.79861,0.53678,0.9645,0.82807,0.8027,0.85169,0.62346,0.78933,0.49458,0.94212,0.0087328,0.0087328,0.0087328
34,3645.32,0.79716,0.5336,0.96701,0.86852,0.8184,0.88062,0.65325,0.77603,0.48368,0.93402,0.0086932,0.0086932,0.0086932
35,3752.11,0.7893,0.53011,0.96155,0.87649,0.81849,0.87766,0.65183,0.77572,0.49009,0.93561,0.0086536,0.0086536,0.0086536
36,3859.04,0.7868,0.52668,0.96067,0.83994,0.81448,0.87225,0.64338,0.77059,0.49222,0.93914,0.008614,0.008614,0.008614
37,3966.13,0.78229,0.52436,0.95972,0.85619,0.82177,0.88527,0.65446,0.76598,0.47936,0.93435,0.0085744,0.0085744,0.0085744
38,4074.16,0.77821,0.52076,0.95589,0.8623,0.82629,0.87854,0.65243,0.7643,0.47652,0.9303,0.0085348,0.0085348,0.0085348
39,4181.48,0.77395,0.51478,0.95414,0.8406,0.84818,0.88203,0.65938,0.76442,0.47023,0.93068,0.0084952,0.0084952,0.0084952
40,4288.4,0.77353,0.51595,0.95535,0.88296,0.84624,0.9042,0.67821,0.7477,0.46857,0.92398,0.0084556,0.0084556,0.0084556
41,4395.6,0.76777,0.50965,0.95307,0.86704,0.8424,0.89613,0.67146,0.74309,0.46362,0.92225,0.008416,0.008416,0.008416
42,4502.91,0.76587,0.50748,0.95142,0.85897,0.84469,0.89498,0.66505,0.74057,0.45666,0.91898,0.0083764,0.0083764,0.0083764
43,4610.25,0.75899,0.50155,0.9492,0.88682,0.82475,0.89671,0.66893,0.73883,0.45498,0.91778,0.0083368,0.0083368,0.0083368
44,4717.63,0.76769,0.50697,0.9519,0.85713,0.83422,0.89181,0.66966,0.73782,0.45824,0.91894,0.0082972,0.0082972,0.0082972
45,4824.57,0.75518,0.49936,0.94548,0.85222,0.84298,0.88602,0.67462,0.74012,0.45371,0.91761,0.0082576,0.0082576,0.0082576
46,4931.29,0.75155,0.49512,0.94441,0.8885,0.82604,0.8976,0.67611,0.73269,0.45105,0.91923,0.008218,0.008218,0.008218
47,5039.05,0.7503,0.49501,0.94554,0.84642,0.86249,0.89266,0.67268,0.73604,0.46263,0.91794,0.0081784,0.0081784,0.0081784
48,5147.2,0.75079,0.4941,0.945,0.89818,0.83041,0.89931,0.68016,0.72729,0.44543,0.9134,0.0081388,0.0081388,0.0081388
49,5254.16,0.74143,0.4876,0.94173,0.86773,0.83874,0.90621,0.6797,0.72163,0.44139,0.91253,0.0080992,0.0080992,0.0080992
50,5360.97,0.74291,0.48815,0.94206,0.8966,0.82567,0.90485,0.68318,0.72481,0.43946,0.9131,0.0080596,0.0080596,0.0080596
51,5467.25,0.74058,0.48732,0.93966,0.87915,0.84187,0.89771,0.68062,0.71692,0.43984,0.91092,0.00802,0.00802,0.00802
52,5574.71,0.73692,0.48418,0.93937,0.8868,0.83323,0.89947,0.68418,0.71975,0.44023,0.91194,0.0079804,0.0079804,0.0079804
53,5681.84,0.7375,0.48192,0.93961,0.88293,0.8622,0.90801,0.69122,0.71429,0.4306,0.90987,0.0079408,0.0079408,0.0079408
54,5789.99,0.73017,0.47569,0.93544,0.88942,0.8464,0.91167,0.69915,0.70643,0.42763,0.90191,0.0079012,0.0079012,0.0079012
55,5897.05,0.72936,0.47922,0.93696,0.88506,0.87677,0.915,0.70505,0.70791,0.42654,0.90637,0.0078616,0.0078616,0.0078616
56,6004.73,0.72891,0.47288,0.93442,0.9028,0.87106,0.92174,0.70612,0.70421,0.42293,0.90529,0.007822,0.007822,0.007822
57,6112.49,0.72635,0.47335,0.93324,0.90242,0.84056,0.90195,0.69042,0.70456,0.42563,0.9069,0.0077824,0.0077824,0.0077824
58,6219.57,0.72365,0.47205,0.9341,0.91643,0.83803,0.90562,0.6954,0.70004,0.42316,0.9024,0.0077428,0.0077428,0.0077428
59,6326.42,0.71945,0.4704,0.93093,0.9029,0.87053,0.91293,0.69971,0.69815,0.41894,0.90103,0.0077032,0.0077032,0.0077032
60,6433.84,0.71632,0.46633,0.92878,0.88456,0.87135,0.91744,0.70435,0.6926,0.41683,0.8982,0.0076636,0.0076636,0.0076636
61,6540.59,0.71771,0.46412,0.92845,0.91909,0.86449,0.92573,0.71326,0.694,0.41526,0.89853,0.007624,0.007624,0.007624
62,6648.1,0.71138,0.46235,0.92605,0.88161,0.89001,0.92438,0.71232,0.68887,0.41157,0.89948,0.0075844,0.0075844,0.0075844
63,6755.51,0.71432,0.46355,0.928,0.91288,0.86702,0.92207,0.71238,0.68644,0.41358,0.89491,0.0075448,0.0075448,0.0075448
64,6863.1,0.71453,0.46366,0.92777,0.93751,0.83898,0.92384,0.71324,0.68386,0.41018,0.89405,0.0075052,0.0075052,0.0075052
65,6970.48,0.7086,0.45896,0.92314,0.89634,0.87164,0.92055,0.71453,0.68245,0.40766,0.8948,0.0074656,0.0074656,0.0074656
66,7078.66,0.70331,0.45669,0.92393,0.90044,0.86527,0.92207,0.71928,0.68448,0.4097,0.89485,0.007426,0.007426,0.007426
67,7186.19,0.7037,0.4557,0.92235,0.90496,0.86614,0.92234,0.71629,0.6801,0.40539,0.89603,0.0073864,0.0073864,0.0073864
68,7293.96,0.70207,0.45486,0.926,0.90439,0.87183,0.92306,0.71949,0.68099,0.40612,0.89617,0.0073468,0.0073468,0.0073468
69,7401.63,0.70491,0.45508,0.92425,0.88526,0.88843,0.91916,0.71909,0.67519,0.40086,0.89256,0.0073072,0.0073072,0.0073072
70,7509.73,0.69588,0.44954,0.92202,0.89123,0.87539,0.91625,0.71563,0.67281,0.40183,0.89247,0.0072676,0.0072676,0.0072676
71,7617.37,0.69773,0.45047,0.92037,0.88989,0.89406,0.92529,0.71967,0.67149,0.40137,0.88911,0.007228,0.007228,0.007228
72,7724.69,0.69407,0.44537,0.91987,0.89085,0.85964,0.91677,0.71527,0.67369,0.40034,0.89134,0.0071884,0.0071884,0.0071884
73,7833.44,0.6909,0.44567,0.91946,0.902,0.86937,0.92086,0.72137,0.6688,0.39852,0.89011,0.0071488,0.0071488,0.0071488
74,7941.53,0.68889,0.44446,0.91735,0.886,0.89008,0.92318,0.72567,0.66496,0.39552,0.88659,0.0071092,0.0071092,0.0071092
75,8049.24,0.68978,0.4444,0.92094,0.89573,0.87713,0.91972,0.71744,0.66577,0.39531,0.8883,0.0070696,0.0070696,0.0070696
76,8157.65,0.68745,0.44439,0.91881,0.88807,0.90339,0.92743,0.72606,0.66562,0.39422,0.88917,0.00703,0.00703,0.00703
77,8265.39,0.68645,0.44228,0.91799,0.90468,0.88363,0.92495,0.7271,0.66525,0.39204,0.8877,0.0069904,0.0069904,0.0069904
78,8373.8,0.68185,0.43907,0.91409,0.89673,0.87805,0.91955,0.72385,0.66449,0.38991,0.88739,0.0069508,0.0069508,0.0069508
79,8480.89,0.67879,0.43621,0.91225,0.89883,0.88728,0.92766,0.72795,0.65868,0.3903,0.88469,0.0069112,0.0069112,0.0069112
80,8587.65,0.67791,0.43404,0.91175,0.874,0.90657,0.92897,0.73096,0.65779,0.38732,0.88284,0.0068716,0.0068716,0.0068716
81,8695.5,0.67743,0.43541,0.91434,0.90602,0.88381,0.92138,0.72688,0.65718,0.38873,0.88354,0.006832,0.006832,0.006832
82,8803.63,0.6763,0.43451,0.91247,0.89917,0.87355,0.92567,0.72859,0.65525,0.38607,0.88518,0.0067924,0.0067924,0.0067924
83,8911.23,0.67662,0.43433,0.91367,0.89422,0.89322,0.92429,0.72706,0.65489,0.38729,0.88461,0.0067528,0.0067528,0.0067528
84,9018.33,0.67412,0.43363,0.91124,0.91369,0.86814,0.92115,0.72405,0.65335,0.38597,0.88337,0.0067132,0.0067132,0.0067132
85,9125.7,0.67506,0.43246,0.91077,0.91489,0.86416,0.91931,0.72557,0.6535,0.38601,0.88378,0.0066736,0.0066736,0.0066736
86,9233.26,0.67549,0.43389,0.91205,0.89644,0.88637,0.92199,0.72895,0.65072,0.38348,0.88144,0.006634,0.006634,0.006634
87,9341.3,0.67304,0.42918,0.90972,0.90626,0.89399,0.92019,0.72735,0.64939,0.3797,0.88076,0.0065944,0.0065944,0.0065944
88,9449.44,0.66815,0.42672,0.91098,0.89225,0.89734,0.92901,0.7309,0.64787,0.37905,0.88198,0.0065548,0.0065548,0.0065548
89,9557.08,0.66487,0.42401,0.90934,0.89186,0.89599,0.93135,0.7326,0.6479,0.3799,0.88262,0.0065152,0.0065152,0.0065152
90,9664.62,0.66544,0.42525,0.90874,0.91251,0.8759,0.92457,0.73905,0.64691,0.37788,0.88148,0.0064756,0.0064756,0.0064756
91,9772.13,0.66663,0.42734,0.90991,0.91605,0.89786,0.93614,0.7406,0.64243,0.37685,0.88036,0.006436,0.006436,0.006436
92,9881.01,0.6638,0.42414,0.90841,0.90979,0.89754,0.93216,0.73997,0.64251,0.37646,0.87994,0.0063964,0.0063964,0.0063964
93,9988.76,0.65913,0.42109,0.90631,0.90911,0.89186,0.92697,0.73428,0.64357,0.37413,0.88065,0.0063568,0.0063568,0.0063568
94,10096.5,0.66009,0.42158,0.90532,0.92111,0.87226,0.92729,0.73375,0.64286,0.37547,0.87872,0.0063172,0.0063172,0.0063172
95,10204.2,0.66124,0.42349,0.90713,0.91672,0.8888,0.9279,0.73475,0.6427,0.37275,0.87944,0.0062776,0.0062776,0.0062776
96,10311.4,0.65361,0.41691,0.90424,0.90725,0.90027,0.93184,0.73796,0.64175,0.37242,0.87963,0.006238,0.006238,0.006238
97,10418.9,0.65446,0.41603,0.90403,0.91173,0.88045,0.92692,0.73502,0.63984,0.37352,0.87909,0.0061984,0.0061984,0.0061984
98,10526.5,0.65481,0.41432,0.90385,0.9218,0.87174,0.92596,0.73455,0.63951,0.37211,0.8791,0.0061588,0.0061588,0.0061588
99,10634.2,0.65167,0.41472,0.9028,0.89771,0.88793,0.92549,0.73517,0.63752,0.3728,0.87815,0.0061192,0.0061192,0.0061192
100,10742.4,0.65074,0.41269,0.90206,0.89172,0.89148,0.92409,0.73692,0.6358,0.37108,0.87805,0.0060796,0.0060796,0.0060796
101,10850.2,0.64551,0.41181,0.89989,0.89937,0.88974,0.92317,0.73705,0.63561,0.36972,0.87769,0.00604,0.00604,0.00604
102,10958.3,0.64827,0.41021,0.89917,0.92128,0.87502,0.92731,0.74266,0.63433,0.36836,0.87611,0.0060004,0.0060004,0.0060004
103,11065.8,0.64498,0.41032,0.89907,0.90576,0.90088,0.93105,0.74332,0.63277,0.36632,0.87511,0.0059608,0.0059608,0.0059608
104,11173.6,0.64281,0.40721,0.90047,0.90905,0.89764,0.93254,0.7417,0.63253,0.36749,0.87473,0.0059212,0.0059212,0.0059212
105,11281.1,0.64376,0.40919,0.89876,0.91198,0.89282,0.93258,0.74435,0.63059,0.36602,0.87363,0.0058816,0.0058816,0.0058816
106,11389.5,0.64189,0.40857,0.90125,0.91957,0.90444,0.93657,0.74258,0.62985,0.36544,0.8738,0.005842,0.005842,0.005842
107,11496.9,0.64375,0.40972,0.90038,0.91524,0.90496,0.93475,0.74317,0.62898,0.36642,0.87375,0.0058024,0.0058024,0.0058024
108,11604.7,0.64569,0.40936,0.90043,0.91061,0.89847,0.93161,0.74019,0.62674,0.36537,0.87294,0.0057628,0.0057628,0.0057628
109,11711.7,0.63882,0.40435,0.89588,0.91959,0.88529,0.92966,0.74547,0.62729,0.36356,0.87414,0.0057232,0.0057232,0.0057232
110,11818.8,0.63522,0.40233,0.89637,0.91432,0.89074,0.93064,0.74545,0.62545,0.36458,0.87425,0.0056836,0.0056836,0.0056836
111,11925.3,0.6349,0.40368,0.89555,0.91795,0.88392,0.93102,0.74448,0.6254,0.36428,0.87362,0.005644,0.005644,0.005644
112,12034.1,0.63366,0.40161,0.8951,0.90549,0.8955,0.93364,0.74576,0.62518,0.36357,0.87316,0.0056044,0.0056044,0.0056044
113,12141.3,0.63272,0.40223,0.89531,0.87843,0.93028,0.93212,0.74341,0.62453,0.36401,0.87344,0.0055648,0.0055648,0.0055648
114,12249.3,0.63476,0.40085,0.89486,0.89446,0.91329,0.93175,0.7427,0.62493,0.36228,0.87329,0.0055252,0.0055252,0.0055252
115,12357.2,0.63037,0.39951,0.89504,0.91809,0.89226,0.93296,0.74829,0.62429,0.36227,0.87308,0.0054856,0.0054856,0.0054856
116,12465,0.63506,0.39987,0.89417,0.90336,0.90231,0.9333,0.74672,0.6232,0.36195,0.87208,0.005446,0.005446,0.005446
117,12572.3,0.63024,0.39996,0.89327,0.89418,0.90811,0.93245,0.74675,0.62167,0.36143,0.87128,0.0054064,0.0054064,0.0054064
118,12679.7,0.63281,0.40038,0.89329,0.90083,0.90389,0.9348,0.74951,0.62046,0.36035,0.86972,0.0053668,0.0053668,0.0053668
119,12786.7,0.62366,0.39314,0.89064,0.91279,0.90588,0.93693,0.74921,0.62018,0.35964,0.86981,0.0053272,0.0053272,0.0053272
