epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,198.582,1.09676,1.08451,1.20257,0.39951,0.4401,0.28775,0.1727,1.10488,3.79254,1.2974,0.0671765,0.000331551,0.000331551
2,395.525,1.06132,0.84957,1.20823,0.62863,0.56058,0.60516,0.38872,1.05295,0.86279,1.22929,0.0341764,0.000664858,0.000664858
3,591.442,1.03232,0.79288,1.18833,0.60843,0.56601,0.59264,0.38393,1.02709,0.81675,1.2095,0.00117631,0.000998061,0.000998061
4,785.663,1.0074,0.75361,1.17376,0.72826,0.61581,0.68633,0.44568,0.98229,0.73149,1.17094,0.000999648,0.000999648,0.000999648
5,982.066,0.96739,0.70443,1.15091,0.73725,0.61754,0.69754,0.47355,0.95515,0.69802,1.14818,0.000999375,0.000999375,0.000999375
6,1176.26,0.93297,0.66244,1.12821,0.79573,0.6322,0.7473,0.5099,0.91642,0.623,1.13338,0.000999023,0.000999023,0.000999023
7,1374.48,0.91562,0.63829,1.11646,0.78428,0.72946,0.7864,0.54007,0.89244,0.59302,1.11649,0.000998594,0.000998594,0.000998594
8,1571.85,0.89368,0.61245,1.10265,0.73293,0.75694,0.78653,0.55142,0.86474,0.57251,1.0984,0.000998086,0.000998086,0.000998086
9,1771.14,0.86492,0.58751,1.08746,0.72049,0.79818,0.82325,0.58734,0.85327,0.54953,1.0884,0.000997501,0.000997501,0.000997501
10,1968.81,0.85116,0.57013,1.07482,0.78108,0.73486,0.79263,0.56661,0.84741,0.54523,1.08438,0.000996838,0.000996838,0.000996838
11,2166.61,0.82807,0.54898,1.06573,0.80377,0.76628,0.82191,0.59525,0.8296,0.5221,1.08566,0.000996097,0.000996097,0.000996097
12,2365.21,0.81692,0.53863,1.06069,0.80241,0.79029,0.8304,0.60956,0.80448,0.49659,1.06132,0.000995278,0.000995278,0.000995278
13,2564.96,0.80908,0.53366,1.05443,0.83941,0.77135,0.84244,0.61326,0.80075,0.49988,1.05961,0.000994383,0.000994383,0.000994383
14,2763.35,0.79064,0.51251,1.04551,0.85288,0.80468,0.86039,0.63644,0.77395,0.4789,1.03865,0.00099341,0.00099341,0.00099341
15,2960.95,0.78223,0.50602,1.03776,0.84658,0.77786,0.85653,0.63147,0.78196,0.47888,1.05506,0.000992359,0.000992359,0.000992359
16,3160.95,0.77719,0.49705,1.04033,0.87222,0.7729,0.85997,0.63412,0.78421,0.48082,1.04892,0.000991232,0.000991232,0.000991232
17,3359.32,0.75939,0.48519,1.02236,0.82501,0.82307,0.86745,0.64131,0.76245,0.45789,1.02337,0.000990028,0.000990028,0.000990028
18,3558.94,0.74858,0.4749,1.01748,0.83396,0.82397,0.85487,0.64031,0.75526,0.46549,1.02993,0.000988748,0.000988748,0.000988748
19,3756.39,0.73957,0.46897,1.01436,0.87554,0.80844,0.88044,0.65828,0.75346,0.44276,1.02833,0.000987391,0.000987391,0.000987391
20,3953.65,0.73653,0.46267,1.00957,0.84806,0.80847,0.86225,0.6549,0.74543,0.44534,1.01934,0.000985958,0.000985958,0.000985958
21,4151.02,0.72537,0.45434,1.00707,0.86484,0.80394,0.87099,0.65544,0.74135,0.43236,1.01901,0.000984449,0.000984449,0.000984449
22,4348.75,0.71877,0.44794,0.99882,0.86683,0.8475,0.88691,0.67257,0.74067,0.4332,1.02139,0.000982864,0.000982864,0.000982864
23,4547.77,0.70788,0.44081,0.99716,0.84464,0.84504,0.87512,0.67213,0.7241,0.41918,1.01077,0.000981204,0.000981204,0.000981204
24,4744.65,0.69982,0.43557,0.99193,0.87934,0.84531,0.89427,0.68793,0.71899,0.41627,1.01061,0.000979468,0.000979468,0.000979468
25,4946.61,0.6901,0.42603,0.9888,0.88413,0.84727,0.89899,0.68051,0.72132,0.41296,1.01273,0.000977658,0.000977658,0.000977658
26,5143.06,0.68875,0.42269,0.98299,0.87899,0.82159,0.88512,0.68907,0.70399,0.40845,0.99707,0.000975773,0.000975773,0.000975773
27,5340.26,0.68246,0.41897,0.98216,0.88198,0.84795,0.89867,0.6875,0.70567,0.40498,0.99795,0.000973814,0.000973814,0.000973814
28,5537.13,0.67767,0.41295,0.97781,0.88449,0.83593,0.89794,0.69706,0.68982,0.39171,0.99138,0.00097178,0.00097178,0.00097178
29,5736.21,0.6687,0.40843,0.97542,0.89671,0.83685,0.89812,0.6908,0.70012,0.39995,1.00099,0.000969673,0.000969673,0.000969673
30,5930.44,0.662,0.40496,0.97252,0.90849,0.86382,0.92166,0.71495,0.68304,0.38885,0.98555,0.000967493,0.000967493,0.000967493
31,6130.5,0.65066,0.39415,0.96534,0.88747,0.87829,0.90228,0.70321,0.68223,0.38985,0.99342,0.000965239,0.000965239,0.000965239
32,6329.79,0.64769,0.3935,0.9585,0.90284,0.87165,0.91454,0.71089,0.67371,0.37554,0.98116,0.000962913,0.000962913,0.000962913
33,6527.59,0.64466,0.38792,0.95894,0.89059,0.86754,0.90882,0.71268,0.67339,0.3789,0.98272,0.000960515,0.000960515,0.000960515
34,6727.68,0.64026,0.38763,0.9602,0.87197,0.8825,0.90925,0.70573,0.68768,0.3833,0.99358,0.000958044,0.000958044,0.000958044
35,6927.25,0.63068,0.38303,0.95463,0.91374,0.84659,0.91044,0.71928,0.66938,0.37491,0.97947,0.000955502,0.000955502,0.000955502
36,7124.6,0.62809,0.37673,0.95266,0.87854,0.83777,0.88818,0.70314,0.66952,0.37221,0.98655,0.000952889,0.000952889,0.000952889
37,7321.37,0.62227,0.37307,0.9494,0.89555,0.87197,0.90526,0.71961,0.6592,0.36358,0.97892,0.000950206,0.000950206,0.000950206
38,7519.76,0.61532,0.37097,0.94223,0.8805,0.88631,0.90909,0.72216,0.65851,0.36074,0.97871,0.000947452,0.000947452,0.000947452
39,7718.23,0.61053,0.3653,0.94363,0.88401,0.88193,0.91335,0.7257,0.6541,0.35699,0.97425,0.000944628,0.000944628,0.000944628
40,7915.17,0.61026,0.36157,0.94513,0.92014,0.86279,0.92095,0.7266,0.65363,0.35675,0.97229,0.000941734,0.000941734,0.000941734
41,8114.32,0.60314,0.35992,0.93795,0.9113,0.86126,0.92128,0.73625,0.64519,0.35765,0.96998,0.000938772,0.000938772,0.000938772
42,8313.84,0.59953,0.35901,0.93755,0.89757,0.8764,0.91149,0.72843,0.64666,0.36272,0.97067,0.000935741,0.000935741,0.000935741
43,8513.52,0.59426,0.35577,0.93358,0.9064,0.89635,0.92042,0.73098,0.6393,0.35106,0.96686,0.000932642,0.000932642,0.000932642
44,8713.76,0.59869,0.35636,0.93329,0.89788,0.88627,0.92298,0.73849,0.63947,0.35052,0.96646,0.000929476,0.000929476,0.000929476
45,8910.18,0.5871,0.35182,0.9287,0.91305,0.89997,0.93167,0.74287,0.64203,0.34599,0.96784,0.000926242,0.000926242,0.000926242
46,9107.76,0.58014,0.34246,0.92487,0.88759,0.90513,0.9163,0.73574,0.63478,0.34778,0.96657,0.000922942,0.000922942,0.000922942
47,9306.08,0.5808,0.34373,0.92568,0.89384,0.87572,0.91686,0.73542,0.63428,0.34664,0.96038,0.000919576,0.000919576,0.000919576
48,9504.86,0.5774,0.34224,0.92364,0.87796,0.88861,0.92386,0.74402,0.6321,0.33951,0.96315,0.000916145,0.000916145,0.000916145
49,9706.68,0.57168,0.3385,0.92037,0.90255,0.8855,0.9251,0.74972,0.62674,0.33801,0.96087,0.000912649,0.000912649,0.000912649
50,9906.15,0.56999,0.33485,0.9211,0.9027,0.88992,0.9207,0.74794,0.62328,0.33961,0.95747,0.000909088,0.000909088,0.000909088
51,10104,0.56606,0.3351,0.92178,0.92263,0.90131,0.92711,0.74472,0.62526,0.33777,0.95842,0.000905463,0.000905463,0.000905463
52,10301.9,0.56434,0.33442,0.91483,0.92565,0.88184,0.92848,0.75346,0.62402,0.33463,0.94984,0.000901776,0.000901776,0.000901776
53,10497.7,0.56243,0.3322,0.91676,0.91055,0.89422,0.92688,0.75268,0.61818,0.33449,0.95575,0.000898025,0.000898025,0.000898025
54,10694.5,0.55444,0.32492,0.91384,0.90803,0.89436,0.92066,0.74754,0.61761,0.32763,0.9554,0.000894213,0.000894213,0.000894213
55,10892.8,0.55413,0.32582,0.91404,0.90152,0.89808,0.91314,0.74462,0.61721,0.33305,0.95559,0.000890339,0.000890339,0.000890339
56,11090.3,0.55026,0.32262,0.91076,0.90441,0.89716,0.91695,0.74804,0.61425,0.32817,0.94967,0.000886404,0.000886404,0.000886404
57,11288.5,0.54619,0.32109,0.9059,0.89891,0.91273,0.93118,0.76026,0.6133,0.3264,0.95324,0.000882409,0.000882409,0.000882409
58,11486.5,0.54354,0.31891,0.90829,0.91423,0.88293,0.92573,0.75532,0.60911,0.32355,0.9536,0.000878354,0.000878354,0.000878354
59,11685.7,0.54258,0.31791,0.90447,0.89283,0.90842,0.92335,0.75038,0.6082,0.32385,0.94992,0.000874241,0.000874241,0.000874241
60,11883.4,0.53678,0.31519,0.90263,0.91721,0.88348,0.91716,0.7485,0.609,0.32475,0.95178,0.000870069,0.000870069,0.000870069
61,12081.7,0.53611,0.31321,0.90169,0.93866,0.88317,0.93343,0.7636,0.61062,0.32529,0.94941,0.000865839,0.000865839,0.000865839
62,12280.3,0.53001,0.30933,0.89873,0.93539,0.88166,0.93092,0.76503,0.60072,0.31988,0.94507,0.000861553,0.000861553,0.000861553
63,12476.9,0.52977,0.30852,0.90032,0.91916,0.89684,0.94001,0.76758,0.60643,0.31976,0.95038,0.00085721,0.00085721,0.00085721
64,12676.2,0.52783,0.30796,0.90007,0.91809,0.88989,0.93025,0.75956,0.59618,0.31716,0.94537,0.000852812,0.000852812,0.000852812
65,12873.5,0.51936,0.30273,0.89368,0.90164,0.89801,0.92863,0.76286,0.59922,0.31869,0.94699,0.000848358,0.000848358,0.000848358
66,13072.4,0.51793,0.3019,0.89352,0.89736,0.92368,0.9319,0.76677,0.59839,0.31881,0.94485,0.000843851,0.000843851,0.000843851
67,13271,0.51563,0.29976,0.89155,0.92741,0.8949,0.93215,0.76387,0.59624,0.31611,0.94511,0.00083929,0.00083929,0.00083929
68,13470.7,0.51863,0.30293,0.89587,0.92419,0.90297,0.93452,0.76991,0.59568,0.31688,0.94274,0.000834676,0.000834676,0.000834676
69,13667.6,0.51697,0.30174,0.89081,0.91929,0.90205,0.92922,0.77266,0.59179,0.31351,0.94102,0.00083001,0.00083001,0.00083001
70,13865.2,0.50759,0.29548,0.88902,0.89987,0.93342,0.9359,0.77123,0.5885,0.31083,0.94134,0.000825293,0.000825293,0.000825293
71,14063.8,0.50681,0.29533,0.88816,0.91996,0.92239,0.94128,0.77535,0.58599,0.31229,0.941,0.000820525,0.000820525,0.000820525
72,14261.8,0.5026,0.29104,0.88622,0.90773,0.91783,0.93311,0.7719,0.58612,0.30889,0.93981,0.000815707,0.000815707,0.000815707
73,14461.8,0.50226,0.29352,0.88555,0.93118,0.90528,0.93841,0.77578,0.58361,0.31081,0.93768,0.000810841,0.000810841,0.000810841
74,14663.3,0.49947,0.29244,0.88397,0.91571,0.90748,0.93381,0.77362,0.5865,0.31285,0.94277,0.000805925,0.000805925,0.000805925
75,14861.4,0.49631,0.28845,0.88315,0.9209,0.91738,0.93761,0.77701,0.58173,0.30861,0.93578,0.000800963,0.000800963,0.000800963
76,15058.2,0.49221,0.28808,0.88088,0.91968,0.90737,0.9385,0.77774,0.57888,0.308,0.93726,0.000795954,0.000795954,0.000795954
77,15258.8,0.49108,0.28627,0.88365,0.91677,0.91197,0.93275,0.77083,0.57761,0.30515,0.93735,0.000790898,0.000790898,0.000790898
78,15458.3,0.48882,0.28378,0.88339,0.93019,0.89926,0.93473,0.77588,0.57325,0.30338,0.93959,0.000785798,0.000785798,0.000785798
79,15655.5,0.48453,0.28211,0.88004,0.93797,0.89276,0.93736,0.77781,0.57619,0.3043,0.94025,0.000780653,0.000780653,0.000780653
80,15854.9,0.47844,0.2782,0.87532,0.9131,0.90438,0.93161,0.77988,0.57364,0.30548,0.93648,0.000775465,0.000775465,0.000775465
81,16054.4,0.4802,0.27906,0.87862,0.91623,0.89653,0.92264,0.76575,0.57389,0.30383,0.93866,0.000770234,0.000770234,0.000770234
82,16251.2,0.47929,0.27927,0.87883,0.93204,0.89074,0.9352,0.77939,0.5744,0.30185,0.942,0.000764961,0.000764961,0.000764961
83,16449.1,0.4766,0.27653,0.87607,0.90065,0.90472,0.92472,0.77758,0.57083,0.30031,0.93548,0.000759648,0.000759648,0.000759648
84,16646.3,0.47686,0.27765,0.87342,0.88962,0.92765,0.92899,0.77606,0.5719,0.30059,0.93506,0.000754293,0.000754293,0.000754293
85,16845.4,0.47516,0.2764,0.87182,0.92218,0.89521,0.93163,0.78186,0.57011,0.30369,0.93266,0.0007489,0.0007489,0.0007489
86,17045,0.47297,0.27515,0.87295,0.92718,0.8981,0.93772,0.78486,0.56926,0.29974,0.93621,0.000743468,0.000743468,0.000743468
87,17242,0.47591,0.27523,0.87318,0.93389,0.89876,0.93967,0.78441,0.56945,0.29786,0.93669,0.000737998,0.000737998,0.000737998
88,17440.5,0.46791,0.27132,0.87305,0.91467,0.8957,0.93366,0.78636,0.56877,0.29824,0.93573,0.000732492,0.000732492,0.000732492
89,17640,0.46491,0.26767,0.87079,0.91668,0.9023,0.93243,0.78655,0.5686,0.2943,0.93873,0.00072695,0.00072695,0.00072695
90,17839,0.46177,0.26831,0.86905,0.92718,0.89484,0.93536,0.7869,0.56703,0.29628,0.93574,0.000721372,0.000721372,0.000721372
91,18035.2,0.46156,0.2676,0.87195,0.90669,0.90919,0.9315,0.78405,0.56582,0.29672,0.93893,0.000715761,0.000715761,0.000715761
92,18234.4,0.4578,0.26624,0.86792,0.93165,0.90605,0.93589,0.78972,0.56435,0.29649,0.93731,0.000710116,0.000710116,0.000710116
93,18434.8,0.45733,0.2648,0.86759,0.93043,0.90184,0.93375,0.79047,0.5631,0.2981,0.93403,0.000704439,0.000704439,0.000704439
94,18633.1,0.45509,0.26198,0.86534,0.92173,0.89693,0.92994,0.79109,0.56208,0.29818,0.93348,0.00069873,0.00069873,0.00069873
95,18829.8,0.45221,0.26195,0.86637,0.8978,0.92359,0.93164,0.78933,0.55995,0.29426,0.93382,0.000692991,0.000692991,0.000692991
96,19028.7,0.44771,0.25946,0.86433,0.90003,0.91255,0.92717,0.78974,0.56013,0.29555,0.93395,0.000687222,0.000687222,0.000687222
97,19225.9,0.44511,0.25719,0.86138,0.90964,0.92497,0.93419,0.79302,0.55927,0.29198,0.93314,0.000681424,0.000681424,0.000681424
98,19424.8,0.44386,0.25733,0.85982,0.92004,0.92009,0.93636,0.79582,0.55844,0.29201,0.93364,0.000675598,0.000675598,0.000675598
99,19622.8,0.44351,0.25605,0.85762,0.93272,0.91769,0.93727,0.79861,0.55651,0.29149,0.93027,0.000669746,0.000669746,0.000669746
100,19818.7,0.44111,0.25641,0.85703,0.92288,0.91839,0.93417,0.79654,0.55628,0.29087,0.92846,0.000663867,0.000663867,0.000663867
101,20017.9,0.43848,0.25477,0.85824,0.92886,0.92196,0.93371,0.79701,0.5557,0.28919,0.92974,0.000657963,0.000657963,0.000657963
102,20215.3,0.43684,0.25297,0.85826,0.91662,0.91189,0.92933,0.79163,0.5543,0.2883,0.9318,0.000652036,0.000652036,0.000652036
103,20411.9,0.43873,0.25375,0.8584,0.92377,0.91603,0.93229,0.79581,0.55372,0.28812,0.93273,0.000646085,0.000646085,0.000646085
104,20609.4,0.4302,0.24847,0.85786,0.92119,0.92788,0.93868,0.79649,0.55261,0.28847,0.93285,0.000640111,0.000640111,0.000640111
105,20807.3,0.42909,0.24971,0.85428,0.92557,0.91066,0.93772,0.79692,0.55345,0.28618,0.93264,0.000634117,0.000634117,0.000634117
106,21005.2,0.42946,0.24885,0.8588,0.92983,0.90569,0.93941,0.79549,0.55321,0.28637,0.93424,0.000628101,0.000628101,0.000628101
107,21205,0.42912,0.24755,0.85698,0.90523,0.92372,0.9352,0.79692,0.55201,0.28664,0.9343,0.000622067,0.000622067,0.000622067
108,21402.8,0.4277,0.24866,0.85711,0.91523,0.91799,0.93691,0.79844,0.55099,0.28672,0.93387,0.000616014,0.000616014,0.000616014
109,21599.2,0.42353,0.24521,0.85342,0.91988,0.91613,0.93873,0.80162,0.54913,0.28446,0.93463,0.000609944,0.000609944,0.000609944
110,21798.6,0.41885,0.24246,0.85165,0.92423,0.9128,0.93798,0.80127,0.54827,0.28348,0.93446,0.000603856,0.000603856,0.000603856
111,21995.3,0.42174,0.24456,0.85145,0.91306,0.92334,0.93799,0.80119,0.54745,0.28324,0.93247,0.000597754,0.000597754,0.000597754
112,22193.9,0.41765,0.24151,0.84916,0.93039,0.90528,0.93799,0.80141,0.54626,0.28349,0.93002,0.000591636,0.000591636,0.000591636
113,22392.5,0.41547,0.24162,0.85118,0.92756,0.91011,0.93986,0.80452,0.54461,0.283,0.93138,0.000585505,0.000585505,0.000585505
114,22591.2,0.41551,0.24111,0.84958,0.93139,0.90651,0.93931,0.80277,0.54324,0.28218,0.93069,0.000579362,0.000579362,0.000579362
115,22790.4,0.41368,0.24004,0.85053,0.91813,0.91872,0.93801,0.80121,0.54298,0.28315,0.93142,0.000573206,0.000573206,0.000573206
116,22986.6,0.41464,0.24149,0.84785,0.92929,0.9104,0.93649,0.80132,0.54278,0.28182,0.92963,0.00056704,0.00056704,0.00056704
117,23186.1,0.41011,0.23759,0.84519,0.9228,0.90663,0.93764,0.80134,0.54199,0.28288,0.92781,0.000560864,0.000560864,0.000560864
118,23383.8,0.41025,0.238,0.84802,0.93838,0.89593,0.93748,0.80082,0.54208,0.28301,0.92884,0.000554679,0.000554679,0.000554679
119,23582.4,0.40426,0.2346,0.84788,0.92065,0.9155,0.93374,0.79977,0.54138,0.28385,0.9295,0.000548486,0.000548486,0.000548486
120,23777.9,0.40646,0.23441,0.8473,0.94365,0.89024,0.93188,0.79984,0.54056,0.28439,0.92936,0.000542287,0.000542287,0.000542287
121,23975.1,0.4047,0.23447,0.84677,0.92127,0.91002,0.93061,0.79715,0.54029,0.28415,0.92951,0.000536081,0.000536081,0.000536081
122,24172.4,0.40336,0.23331,0.84354,0.93196,0.90277,0.93041,0.79852,0.54023,0.2838,0.93026,0.000529871,0.000529871,0.000529871
123,24370.5,0.40106,0.23311,0.84631,0.93807,0.9017,0.93155,0.79934,0.53957,0.28323,0.93034,0.000523657,0.000523657,0.000523657
124,24565.6,0.40173,0.23275,0.84567,0.93597,0.89537,0.93211,0.79778,0.53904,0.2822,0.9301,0.000517439,0.000517439,0.000517439
125,24763.1,0.4009,0.23088,0.84562,0.93358,0.89488,0.93316,0.80078,0.53848,0.28175,0.92997,0.00051122,0.00051122,0.00051122
126,24962.7,0.39254,0.22865,0.84041,0.92024,0.9077,0.93317,0.80027,0.53879,0.2825,0.92992,0.000505,0.000505,0.000505
127,25160.1,0.39599,0.22959,0.84274,0.93686,0.8965,0.93265,0.80035,0.53893,0.28203,0.93039,0.00049878,0.00049878,0.00049878
128,25358.4,0.39203,0.22748,0.84008,0.92743,0.90528,0.93082,0.80056,0.53834,0.28273,0.93029,0.000492561,0.000492561,0.000492561
129,25555.3,0.39028,0.22609,0.84112,0.93063,0.90415,0.93415,0.80133,0.5373,0.2834,0.9295,0.000486343,0.000486343,0.000486343
130,25753.3,0.3873,0.22438,0.83905,0.92734,0.90402,0.93307,0.80153,0.53624,0.28349,0.92848,0.000480129,0.000480129,0.000480129
131,25953.3,0.38766,0.22407,0.83821,0.93203,0.90169,0.93309,0.80166,0.53561,0.28223,0.92763,0.000473919,0.000473919,0.000473919
132,26151.2,0.38442,0.2227,0.83425,0.93752,0.90245,0.93245,0.79972,0.53544,0.28246,0.92725,0.000467713,0.000467713,0.000467713
133,26348.5,0.38348,0.22265,0.83668,0.9314,0.90289,0.93149,0.79986,0.53624,0.28325,0.9283,0.000461514,0.000461514,0.000461514
